Sms,Label
"05-Apr-22 19:46 बजे तक 50% दैनिक डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 6280368198
प्लान के अनुसार कुल दैनिक डेटा : 1.50 GB
अपने जियो अकाउंट को कैसे मैनेज करें के बारे में अधिक जानने के लिए क्लिक करें https://youtu.be/vrNnGqFhqZM
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्षक रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",0
"NEXTBILLION TECHNOLOGY at EOD 19/03/2022 reported your Fund bal Rs 0.670 & Securities bal 0. This excludes your Bank, DP and PMS bal with the broker-BSE",0
Attention required! Payment for your Bajaj Finserv RBL Bank SuperCard ending with XXXXXXXXXXXXXXX8507 is due immediately. Total Amount Overdue: 1178 Minimum Amount Due: 379 Visit https://rzp.io/i/uW3nlWbOr to pay now.,0
"Congrats 62803681XX,
RAJ vs BAN T20 Match on MY11circle.
First Prize - 1,50,00,000(1.5Cr)
Entry fees - 49
Create Your Team - http://1kx.in/OI8z3rWi9dM",0
"Congrats 91628036XX, Rs.1500 Welcome Bonus. RAJ vs BAN, T20 Match on My11Circle. Prize Pool - 5,32,00,000 (5.32Cr). Click - http://1kx.in/tPYJU9",0
Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.30.00 and credited to paytmqr281005050101sc2s2xjyml6b@paytm (UPI Ref no 209590254583).-Indian Bank,1
Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.130.00 and credited to paytmqr2810050501011kuo2mbh73gx@paytm (UPI Ref no 209590229198).-Indian Bank,1
Time to upgrade your car. Get Free evaluation of your car & get best offers on new Maruti car. Call CM Auto 8284800731 or Visit https://bit.ly/3Hek1Mg,0
"Hey sanju , Your 50% Discount worth Rs.25 is expiring soon! Join RR vs BLR before 7:30pm and win big. Tap here to play - dream11.com/leagues - Dream11",0
"Receive Rs.1500* Bonus



RAJ vs BLR T20 MATCH TODAY



Download MY11CIRCLE App



Win Real Cash uv8.me/1c6blis",0
"Beware while dealing based on unsolicited tips through Whatsapp, telegram, SMS, calls, etc. and take an informed decision. Visit https://bit.ly/38A0nIP -NSE",0
"The first KEVENTERS Cafe is now open at Apple Heights, Zirakpur. First 20 daily customers between 1-7 Apr get 15 FREE Milkshake. Opens at 10am. Offer ends soon",0
Please text me.,0
Please text me.,0
"Join the MPL Rummy Tournament & leaderboard contests & win upto Rs.10 Crore. Hurry, play now: bit.ly/mplrmy",0
Sonalimasta@gmail.com ,0
"<#>9585 is your Mitra verification code. Please do not share this with anyone.

jOvA6R6o+OI",0
"Hi Aspirants, U are selected for your W0rk from Home j0b offer. receive your daily salary 9800 . Detail: https://wa.me/66631019576 byClickHereToprankers",0
"Alert: On receiving any unwanted SMS, please complain by calling 1909 or send SMS on 1909 in format SMS Content, Sender No., dd/mm/yy' or visit https://bit.ly/VI_DND2",0
"90% daily data quota used as on 04-Apr-22 22:25.
Jio Number : 6280368198
For tips on how to manage data quota effectively, click https://youtu.be/ZFUDydctV78
If you do not have any other data plan, your internet speed will be reduced on consumption of 1.50 GB.
To continue enjoying high speed internet, click https://www.jio.com/dl/data_voucher and recharge.
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
"04-Apr-22 22:25 बजे तक 90% दैनिक डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 6280368198
प्लान के अनुसार कुल दैनिक डेटा : 1.50 GB
अपने डेटा कोटा को और भी बेहतर तरीक़े से मैनेज करने के लिए क्लिक करें - https://youtu.be/hnMRgnS6rJE
यदि आपके पास कोई अन्य डेटा प्लान नहीं है तो आपकी इंटरनेट स्पीड 1.50 GB के खर्च होते ही घटा दी जाएगी ।
हाई-स्पीड इंटरनेट का आनंद लेना जारी रखने के लिए https://www.jio.com/dl/data_voucher पर क्लिक करके रिचार्ज करें ।
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्षक रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",0
"04-Apr-22 20:36 बजे तक 50% दैनिक डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 6280368198
प्लान के अनुसार कुल दैनिक डेटा : 1.50 GB
अपने जियो अकाउंट को कैसे मैनेज करें के बारे में अधिक जानने के लिए क्लिक करें https://youtu.be/vrNnGqFhqZM
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्षक रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",0
"<#>6277 is your Mitra verification code. Please do not share this with anyone.

jOvA6R6o+OI",0
"50% Daily Data quota used as on 04-Apr-22 20:36.
Jio Number : 6280368198
Daily Data quota as per plan : 1.50 GB
To know more on how to manage your account through MyJio app, click https://youtu.be/tchuJvIv_9I
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
"Congrats [MOBILENO],

You are selected for Rs 5250 directly in your Account

Register Free

Play Rummy & Win Real Cash

zx6.in/otF/CLAOWbG
BE Team",0
"Congrats 62803681XX,
HYD vs LSG T20 Match on MY11circle.
First Prize - 1,50,00,000(1.5Cr)
Entry fees - 49
Create Your Team - http://1kx.in/OI8z3rWi9dM",0
"Hey sanju, Your 50% Discount worth Rs.25 is expiring soon! Join SRH vs LKN before 7:30pm and win big. Tap here to play - dream11.com/leagues - Dream11",0
"Congrats 91628036XX, Rs.1500 Welcome Bonus. HYD vs LSG, T20 Match on My11Circle. Prize Pool - 5,32,00,000 (5.32Cr). Click - http://1kx.in/U7mbv5",0
"Dear Customer, You have a missed call from +918054095516 . The last missed call was at 02:31 PM on 04-Apr-2022 . Thankyou, Team Jio.",0
"Your mobile OTP for SSC Registration is 7451.

 Treat this as confidential. Do not share the OTP with anyone for security reasons.

Regards,
SSC Team",0
Bhai class mai hu bad mai cll krti hu,0
"Join the MPL Power Points leaderboard contests & win upto Rs.15 lakh weekly. Hurry, play now: bit.ly/3DhN14W",0
"Hi Sanju, welcome to Mitra! Download the app now to complete your onboarding, view your daily earnings and much more: https://vahanmitra.page.link/App-Download-SMS",0
Attention required! Payment for your Bajaj Finserv RBL Bank SuperCard ending with XXXXXXXXXXXXXXX8507 is due immediately. Total Amount Overdue: 1178 Minimum Amount Due: 379 Visit https://rzp.io/i/KnomsY3f to pay now.,0
Attention required! Payment for your Bajaj Finserv RBL Bank SuperCard ending with XXXXXXXXXXXXXXX8507 is due immediately. Total Amount Overdue: 1178 Minimum Amount Due: 379 Visit https://rzp.io/i/NjrvK5MiKt to pay now.,0
Mitra app mil gyi tujhe,0
Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.700.00 and credited to kd14117@oksbi (UPI Ref no 209356478495).-Indian Bank,1
Your Balance enquiry for Indian Bank Account has failed due to INVALID UPI-PIN. Kindly enter valid PIN.-Indian Bank,0
"Dear 62803681XX, CHN vs PUN, Indian T20 League match on My11circle. Win 1st Prize 1 Crore Everyday Click - http://1kx.in/OI8z3rWi9dM",0
Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.10.00 and credited to apun14738@oksbi (UPI Ref no 209350657103).-Indian Bank,1
"Your subscription ends TODAY! Relax,you will never get such messages from us because Vi Movies & TV has unlimited films for U - https://bit.ly/Vimtv-d3 .T&C",0
"Congrats 62803681XX, Rs.1500 Welcome Bonus. CHN vs PUN, T20 Match on My11Circle. Prize Pool - 5,32,00,000 (5.32Cr). Click - http://1kx.in/tlXMuo",0
"Congrats 62803681XX,
CHN vs PUN T20 Match on MY11circle.
First Prize - 1,50,00,000(1.5Cr)
Entry fees - 49
Create Your Team - http://1kx.in/OI8z3rWi9dM",0
Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.70.00 and credited to apun14738@oksbi (UPI Ref no 209349661410).-Indian Bank,1
"Congrats 62803681XX,
CHN vs PUN T20 Match on MY11circle.
First Prize - 1,50,00,000(1.5Cr)
Entry fees - 49
Create Your Team - http://1kx.in/OI8z3rWi9dM",0
Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.30.00 and credited to paytmqr2810050501011kuo2mbh73gx@paytm (UPI Ref no 209347387005).-Indian Bank,0
"Hey Champ, ₹ 1.10 Crore First Prize Today for CHN vs PJB 🏏 Fantasy T20 match on My11Circle!

Register for FREE & Get ₹1500 instant bonus on your first deposit!

Make your team now
👉 https://1mm.in/my11C",0
Attention required! Payment for your Bajaj Finserv RBL Bank SuperCard ending with XXXXXXXXXXXXXXX8507 is due immediately. Total Amount Overdue: 1178 Minimum Amount Due: 379 Visit https://rzp.io/i/vTzv0Fl to pay now.,0
"Dear 62803681XX, CHN vs PUN, Indian T20 League match on My11circle. Win 1st Prize 1 Crore Everyday Click - http://1kx.in/OI8z3rWi9dM",0
"Dear 62803681XX, CHN vs PUN, Indian T20 League match on My11circle. Win 1st Prize 1 Crore Everyday Click - http://1kx.in/OI8z3rWi9dM",0
"02-Apr-22 23:54 बजे तक 90% दैनिक डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 6280368198
प्लान के अनुसार कुल दैनिक डेटा : 1.50 GB
अपने डेटा कोटा को और भी बेहतर तरीक़े से मैनेज करने के लिए क्लिक करें - https://youtu.be/hnMRgnS6rJE
यदि आपके पास कोई अन्य डेटा प्लान नहीं है तो आपकी इंटरनेट स्पीड 1.50 GB के खर्च होते ही घटा दी जाएगी ।
हाई-स्पीड इंटरनेट का आनंद लेना जारी रखने के लिए https://www.jio.com/dl/data_voucher पर क्लिक करके रिचार्ज करें ।
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्षक रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",0
"90% daily data quota used as on 02-Apr-22 23:54.
Jio Number : 6280368198
For tips on how to manage data quota effectively, click https://youtu.be/ZFUDydctV78
If you do not have any other data plan, your internet speed will be reduced on consumption of 1.50 GB.
To continue enjoying high speed internet, click https://www.jio.com/dl/data_voucher and recharge.
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
"50% Daily Data quota used as on 02-Apr-22 22:24.
Jio Number : 6280368198
Daily Data quota as per plan : 1.50 GB
To know more on how to manage your account through MyJio app, click https://youtu.be/tchuJvIv_9I
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
"02-Apr-22 22:24 बजे तक 50% दैनिक डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 6280368198
प्लान के अनुसार कुल दैनिक डेटा : 1.50 GB
अपने जियो अकाउंट को कैसे मैनेज करें के बारे में अधिक जानने के लिए क्लिक करें https://youtu.be/vrNnGqFhqZM
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्षक रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",0
"Get up to 50% Rakeback during match hours on 100+ rummy tables. Valid only till 30th April. Hurry, don't miss out: bit.ly/mplrmy
-MPL",0
Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.10.00 and credited to q457161782@ybl (UPI Ref no 209233651435).-Indian Bank,1
Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.10.00 and credited to q457161782@ybl (UPI Ref no 209232611114).-Indian Bank,1
"Congrats 62803681XX, GUJ vs DEL, T20 Match on My11cirlce. Prize Pool - 2,19,00,000 (2.19Crores) + Audi Car Click - http://1kx.in/OI8z3rWi9dM",0
<#> 9811 is the One Time Password (OTP) for your login to the Vi App. OTP is valid for next 10 minutes. Please do not share with anyone. vefx2VyVu+1,0
Use 3001 to verify your Olaparty account.,0
Use 3001 to verify your Olaparty account.,0
"Play Ludo & Win from ₹50 Lakh Real Cash on Star Ludo!

Play & Win now,
👉 https://bit.ly/36HSsi0",0
"Alert:Beware of fraudsters sending SMS citing your SIM block / suspension / KYC /Document verification pending. DO NOT CALL BACK as they may ask you to download Apps to access your mobile phone and may get confidential information including OTP. Do not respond to SMS from unknown numbers, asking for such information other than from our official SMS ID - ViCARE. Avoid falling victim to such frauds, block these numbers and report to https://cybercrime.gov.in",0
"Dear Customer, You have a missed call from +918054095516 . The last missed call was at 01:43 PM on 02-Apr-2022 . Thankyou, Team Jio.",0
"Use of Telecom Services (Call/SMS/Internet) by Indian Citizens through SIM cards of foreign telecom service providers in India is violation of Indian Telegraph Act, 1885. Any citizen found using such services is liable to punishment as per provisions of Applicable Acts/Rules/Laws. Indian Citizens are advised not to use such unauthorized SIMs/telecom services and use SIMs/telecom services of an Indian Telecom Service Providers only like Vi.",0
"01-Apr-22 21:07 बजे तक 90% दैनिक डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 6280368198
प्लान के अनुसार कुल दैनिक डेटा : 1.50 GB
अपने डेटा कोटा को और भी बेहतर तरीक़े से मैनेज करने के लिए क्लिक करें - https://youtu.be/hnMRgnS6rJE
यदि आपके पास कोई अन्य डेटा प्लान नहीं है तो आपकी इंटरनेट स्पीड 1.50 GB के खर्च होते ही घटा दी जाएगी ।
हाई-स्पीड इंटरनेट का आनंद लेना जारी रखने के लिए https://www.jio.com/dl/data_voucher पर क्लिक करके रिचार्ज करें ।
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्षक रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",0
"90% daily data quota used as on 01-Apr-22 21:07.
Jio Number : 6280368198
For tips on how to manage data quota effectively, click https://youtu.be/ZFUDydctV78
If you do not have any other data plan, your internet speed will be reduced on consumption of 1.50 GB.
To continue enjoying high speed internet, click https://www.jio.com/dl/data_voucher and recharge.
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
"Hi Sanju Kumar, Last few hours before registration for the Aakash BYJU'S JEE Main Mock Test 2022 closes. Register now - byju.me/Reg-JEE",0
"01-Apr-22 20:30 बजे तक 50% दैनिक डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 6280368198
प्लान के अनुसार कुल दैनिक डेटा : 1.50 GB
अपने जियो अकाउंट को कैसे मैनेज करें के बारे में अधिक जानने के लिए क्लिक करें https://youtu.be/vrNnGqFhqZM
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्षक रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",0
"50% Daily Data quota used as on 01-Apr-22 20:30.
Jio Number : 6280368198
Daily Data quota as per plan : 1.50 GB
To know more on how to manage your account through MyJio app, click https://youtu.be/tchuJvIv_9I
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
"Get up to 50% Rakeback during match hours on 100+ rummy tables. Valid only till 30th April. Hurry, don't miss out: bit.ly/3wLqOeC
-MPL",0
"Run hard to get Watch Wave Lite with 10 sports modes @ 1599 using Pay with Rewards*.
Wrap it on your wrist before the price rises: bit.ly/3IWx0T9

Team boAt",0
<#> 3129 is your Disney+ Hotstar verification code. Enjoy watching! /wAX/OsgZgE,0
"Use of Telecom Services (Call/SMS/Internet) by Indian Citizens through SIM cards of foreign telecom service providers in India is violation of Indian Telegraph Act, 1885. Any citizen found using such services is liable to punishment as per provisions of Applicable Acts/Rules/Laws. Indian Citizens are advised not to use such unauthorized SIMs/telecom services and use SIMs/telecom services of an Indian Telecom Service Providers only like Vi.",0
"5PAISA CAPITAL at EOD 12/03/2022 reported your Fund bal Rs -147.710 & Securities bal 0. This excludes your Bank, DP and PMS bal with the broker-BSE",0
"NEXTBILLION TECHNOLOGY at EOD 12/03/2022 reported your Fund bal Rs 0.670 & Securities bal 0. This excludes your Bank, DP and PMS bal with the broker-BSE",0
Are You Ready for Today's T20 Match KKR vs PBKS - Get 500% Bonus to Play & Win Lakhs Every Hour on Betadda .com. Play Now - http://1kx.in/thd0Sr,0
"Dear 62803681XX, KOL vs PUN, Indian T20 League Match on My11cirlce. First Prize - 1.5Crores Click - http://1kx.in/LYHSkk",0
"Unlocking crazy wins in 3,2,1...Play Ludo Win and win upto Rs. 2.5 Crore in National Ludo Series: bit.ly/3wNNpXT - MPL",0
"Receive Rs.1500* Bonus



KOL vs PUB T20 MATCH TODAY



Download MY11CIRCLE App



Win Real Cash w2d.me/19epp1s",0
Hi! Click t.gi9.in/YSu1Y to explore the pre-approved Card Upgrade facility on your Bajaj Finserv RBL Bank SuperCard(xx07). T&Cs apply.,0
"Dear Customer, You have a missed call from +917082282508 . The last missed call was at 12:34 PM on 01-Apr-2022 . Thankyou, Team Jio.",0
"Dear 62803681XX, KOL vs PUN match with A23 Fantasy. Create your team now and win from a Rs.20,00,000 (20lac) prize pool. Click http://2lm.in/Anc7SO",0
"Your application to join as a Delivery Partner is pending. 

To get started, click on: shorturl.at/kqtB2",0
"Dear Customer,
Sell your car for an AMAZING price by
giving a missed call to CARS24 at
9319283992
or
head to
https://bit.ly/3iX1iKV
-CARS24",0
"31-Mar-22 22:22 बजे तक 50% दैनिक डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 6280368198
प्लान के अनुसार कुल दैनिक डेटा : 1.50 GB
अपने जियो अकाउंट को कैसे मैनेज करें के बारे में अधिक जानने के लिए क्लिक करें https://youtu.be/vrNnGqFhqZM
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्षक रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",0
"50% Daily Data quota used as on 31-Mar-22 22:22.
Jio Number : 6280368198
Daily Data quota as per plan : 1.50 GB
To know more on how to manage your account through MyJio app, click https://youtu.be/tchuJvIv_9I
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
"⚠️ Missed 7:30 Deadline?
Join Second Innings of CHN vs LKN On Gamezy!

Register for FREE & Get ₹18,750 bonus on your first deposit!

Make your team now 🏏
👉 https://1mm.in/T20GX",0
"On 31/03/22,SBICAP SECURITIES LTD was registered as Power of Attorney in your demat a/c no xxxx9154.. NSDL.",0
"Hey sanju, Your FREE Entry worth Rs.25 is expiring soon! Join LKN vs CSK before 7:30pm and win big. Tap here to play - dream11.com/leagues - Dream11",0
Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.30.00 and credited to xgulshan84@oksbi (UPI Ref no 209077491285).-Indian Bank,1
"The first KEVENTERS Cafe is now open at Apple Heights, Zirakpur. First 20 daily customers between 1-7 Apr get 15 FREE Milkshakes. Opens at 10am. bit.ly/kevmap",0
"Congrats 62803681XX, CHN vs LSG, T20 Match on My11cirlce. Prize Pool - 5,15,00,000 (5.15Crores) Click - http://1kx.in/OI8z3rWi9dM",0
"Hi Sanju Kumar, make the most of the final few days before the D-day with the Aakash BYJU'S JEE Main Mock Test 2022. Register - byju.me/Reg-JEE",0
Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.4000.00 and credited to kd14117@oksbi (UPI Ref no 209074893518).-Indian Bank,1
Payment for RBL Bank Credit Card(xx07) is due tomorrow. Total Amount Due is Rs.1178.82 & Min Amount Due is Rs.379.82. Pay at bit.ly/2TDeg5K . Ignore if paid.,0
"Congratulations! 
Now Triple you'r money up to ?10,000 Register for 
FREE Join Now:< vb.pcb3.in/c2u6s4ViL",0
"Congrats 62803681XX, CHN vs LSG, T20 Match on My11cirlce. Prize Pool - 5,15,00,000 (5.15Crores) Click - http://1kx.in/OI8z3rWi9dM",0
"Unlock ZEE5, Voot Select, Sun NXT & more on Vi Movies & TV app! T&C apply. Just click https://bit.ly/Vimtv-d3 ",0
"Join the MPL Rummy Tournament & leaderboard contests & win upto Rs.10 Crore. Hurry, play now: bit.ly/mplrmy",0
"Dear Customer,
Sell your car for an AMAZING price by
giving a missed call to CARS24 at
9319283992
or
head to
https://bit.ly/3LlzHPK
-CARS24",0
Nykaa will never contact you for cash prizes or request a password/PIN/CVV. Please don't share such details with anyone. It may lead to fraudulent transactions.,0
"Receive Rs.1500* Bonus



CHN vs LUCKW T20 MATCH TODAY



Download MY11CIRCLE App



Win Real Cash w2d.me/18dk0as",0
Pay your Vi Postpaid Bill using Paytm wallet (for the 1st time) on Vi App & get ASSURED CASHBACK of Rs20 on bill payment of Rs149+. Pay NOW https://bit.ly/GetViApp . T&C,0
"30-Mar-22 19:03 बजे तक दैनिक 1.50 GB डेटा कोटा का 100% उपयोग किया जा चुका है ।
जियो नंबर : 6280368198
दैनिक हाइ-स्पीड डेटा कोटा 31-Mar-22 01:19 बजे फिर से बहाल हो जाएगा ।
अब आप एक इमरजेंसी डेटा वाउचर लेकर हाइ-स्पीड डेटा का आनंद लेना जारी रख सकते हैं और इसका बाद में भुगतान कर सकते हैं । आप Rs.25 मूल्य के वाउचर्स के रूप में 2 जीबी उधार ले सकते हैं ।
इमरजेंसी डेटा वाउचर लेने के लिए क्लिक करें https://www.jio.com/dl/edv
(जियोफोन के लिए मान्य नहीं)।
नियम एवं शर्तें लागू ।
यह जानने के लिए कि आपने अपने डेटा कोटा का उपयोग कहाँ किया है , क्लिक करें http://tiny1.jio.com/HelpfulTips",0
"30-Mar-22 18:59 बजे तक 90% दैनिक डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 6280368198
प्लान के अनुसार कुल दैनिक डेटा : 1.50 GB
अपने डेटा कोटा को और भी बेहतर तरीक़े से मैनेज करने के लिए क्लिक करें - https://youtu.be/hnMRgnS6rJE
यदि आपके पास कोई अन्य डेटा प्लान नहीं है तो आपकी इंटरनेट स्पीड 1.50 GB के खर्च होते ही घटा दी जाएगी ।
हाई-स्पीड इंटरनेट का आनंद लेना जारी रखने के लिए https://www.jio.com/dl/data_voucher पर क्लिक करके रिचार्ज करें ।
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्षक रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",0
"90% daily data quota used as on 30-Mar-22 18:59.
Jio Number : 6280368198
For tips on how to manage data quota effectively, click https://youtu.be/ZFUDydctV78
If you do not have any other data plan, your internet speed will be reduced on consumption of 1.50 GB.
To continue enjoying high speed internet, click https://www.jio.com/dl/data_voucher and recharge.
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
"Dear Customer, You have 2 missed calls from +917082282508 . The last missed call was at 06:46 PM on 30-Mar-2022 . Thankyou, Team Jio.",0
"Receive Rs.1500* Bonus



KOL  vs BLR T20 MATCH TODAY



Download MY11CIRCLE App



Win Real Cash uv8.me/187esun",0
"Congrats 62803681XX, BAN vs KOL , T20 Match on My11cirlce. Prize Pool - 4,55,00,000 (4.5Crores) Click - http://2lm.in/tCGd0N",0
"₹1.51 Crore First Prize Today for BLR vs KOL Indian T20 League on My11Circle!

Register for FREE & Get ₹1500 bonus on your first deposit!

Make your team now 🏏
👉 https://1mm.in/my11C",0
"Final 2 Hrs, Win ₹45 Lakhs for BLR vs KOL Fantasy T20 match on HOWZAT!

Register now & Get upto ₹3,000/- Welcome bonus on your 1st deposit.

Make your team now 🏏
👉 https://1mm.in/T20L",0
"Congrats 62803681XX, KOL vs BAN, T20 Match on My11cirlce. Prize Pool - 4,55,00,000 (4.5Crores) Click - http://1kx.in/OI8z3rWi9dM",0
"Congrats 62803681XX, KOL vs BAN, T20 Match on My11cirlce. Prize Pool - 4,55,00,000 (4.5Crores) Click - http://1kx.in/OI8z3rWi9dM",0
"Join the MPL Rummy Tournament & leaderboard contests & win upto Rs.10 Crore. Hurry, play now: bit.ly/mplrmy",0
"जल्दी करें ! #ActiveHoJaao कैंपेन खत्म होने में सिर्फ 1 दिन बाकी!
TurtlemintPro पर आओ, #ActiveHoJaao! आज ही अपने रिलेशनशिप मैनेजर से संपर्क करें। weurl.co/ZkVqVI नियम एवं शर्तें*",0
Deposit Cash in your wallet expires soon! Hurry! Use it to play on MPL. Win upto 10000 real cash on Spinwheel everyday this GIGL. Play Now: bit.ly/3L4xZ5m,0
"30-Mar-22 12:22 बजे तक 50% दैनिक डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 6280368198
प्लान के अनुसार कुल दैनिक डेटा : 1.50 GB
अपने जियो अकाउंट को कैसे मैनेज करें के बारे में अधिक जानने के लिए क्लिक करें https://youtu.be/vrNnGqFhqZM
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्षक रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",0
"50% Daily Data quota used as on 30-Mar-22 12:22.
Jio Number : 6280368198
Daily Data quota as per plan : 1.50 GB
To know more on how to manage your account through MyJio app, click https://youtu.be/tchuJvIv_9I
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
"Dear 62803681XX, BLR vs KOL match with A23 Fantasy. Create your team now and win from a Rs.20,00,000 (20lac) prize pool. Click http://2lm.in/ALkVhz",0
"29-Mar-22 22:58 बजे तक 50% दैनिक डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 6280368198
प्लान के अनुसार कुल दैनिक डेटा : 1.50 GB
अपने जियो अकाउंट को कैसे मैनेज करें के बारे में अधिक जानने के लिए क्लिक करें https://youtu.be/vrNnGqFhqZM
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्षक रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",0
"50% Daily Data quota used as on 29-Mar-22 22:58.
Jio Number : 6280368198
Daily Data quota as per plan : 1.50 GB
To know more on how to manage your account through MyJio app, click https://youtu.be/tchuJvIv_9I
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
"Dear Customer, +918708754713 is now available to take calls.",0
"Dear 62803681XX, HYD vs RAJ match with A23 Fantasy. Create your team now and win from a Rs.20,00,000 (20lac) prize pool. Click http://2lm.in/uZTN26",0
Alert! Total Amount Due on RBL Bank Credit Card(xx07) is Rs.1178.82 & Min Amount Due is Rs.379.82. Pay by 01/04/22 at bit.ly/2TDeg5K . Ignore if paid.,0
"Congrats 62803681XX, HYD vs RAJ, T20 Match on Howzat!. Prize Pool - 1,00,00,000 (1cr) + Tata Nexon Win Now - http://2lm.in/xtwako",0
"Join the MPL Power Points leaderboard contests & win upto Rs.15 lakh weekly. Hurry, play now: bit.ly/3DhN14W",0
"Hi Sanju Kumar, level up your performance for JEE Main 2022 with Aakash BYJU'S JEE Main Mock Test. Register now for Free byju.me/Reg-JEE",0
"Hi 62803681XX, RAJ vs HYD T20 Match on MY11circle
Prize Pool - 4,80,00,000 (4.8CR)
Entry Fees - 49
Win Now - http://1kx.in/OI8z3rWi9dM",0
"Receive Rs.1500* Bonus



RAJ vs HYD T20 MATCH TODAY



Download MY11CIRCLE App



Win Real Cash w2d.me/167qndu",0
"जल्दी करें ! #ActiveHoJaao कैंपेन खत्म होने में सिर्फ 2 दिन बाकी!
TurtlemintPro पर आओ, #ActiveHoJaao! आज ही अपने रिलेशनशिप मैनेजर से संपर्क करें। weurl.co/XkK7AZ नियम एवं शर्तें*",0
Get FLAT 40% OFF on paid service of Maruti car in HAPPY HOURS 4PM TO 7PM. Visit https://bit.ly/3Hek1Mg or call us at 9915003004 With Regards CM Auto sales,0
"NEXTBILLION TECHNOLOGY at EOD 05/03/2022 reported your Fund bal Rs 0.670 & Securities bal 0. This excludes your Bank, DP and PMS bal with the broker-BSE",0
"5PAISA CAPITAL at EOD 05/03/2022 reported your Fund bal Rs -147.710 & Securities bal 0. This excludes your Bank, DP and PMS bal with the broker-BSE",0
"Hi 62803681XX, 
GUJ vs LSG T20 Match on MY11circle
Prize Pool - 4,65,00,000 (4.65CR)
Entry Fees - 49
Win Now - http://1kx.in/ApBX5H",0
We have credited Rs. 5 in your wallet. Use it to play Rummy. Win upto Rs. 10000 real cash on spinwheel everyday this GIGL. Play now: bit.ly/3L4xZ5m -MPL,0
"Hi 62803681XX, 
GUJ vs LSG T20 Match on MY11circle
Prize Pool - 4,65,00,000 (4.65CR)
Entry Fees - 49
Win Now - http://1kx.in/Lzj3p9",0
